0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
320,121,14,7
318,121,14,7
317,121,14,7
317,121,14,7
317,121,14,7
316,121,14,7
316,121,14,7
316,121,14,7
315,121,14,7
314,121,14,7
313,121,14,7
311,121,14,7
310,121,14,7
309,121,14,7
308,121,14,7
308,121,14,7
307,121,14,7
307,121,14,7
306,121,14,7
305,121,14,7
305,121,14,7
304,121,14,7
303,121,14,7
303,121,14,7
302,121,14,7
302,121,14,7
301,121,14,7
301,121,14,7
299,121,14,7
298,121,14,7
297,121,14,7
296,121,14,7
296,121,14,7
295,121,14,7
295,121,14,7
295,121,14,7
294,121,14,7
293,121,14,7
292,121,14,7
290,121,14,7
289,121,14,7
288,121,14,7
287,121,14,7
286,121,14,7
285,121,14,7
285,121,14,7
285,122,14,7
284,122,14,7
282,122,14,7
280,122,14,7
278,122,14,7
277,122,14,7
276,122,14,7
275,122,14,7
275,122,14,7
275,122,14,7
275,122,14,7
275,122,14,7
275,122,14,7
274,122,14,7
273,122,14,7
273,122,14,7
272,122,14,7
271,122,14,7
270,122,14,7
269,122,14,7
267,122,14,7
267,122,14,7
265,122,14,7
265,122,14,7
264,122,14,7
263,122,14,7
261,122,14,7
259,122,14,7
259,122,14,7
256,122,14,7
255,122,14,7
255,122,14,7
252,122,14,7
251,122,14,7
249,122,14,7
247,122,14,7
246,123,14,7
244,123,14,7
242,123,14,7
240,123,14,7
239,123,14,7
237,123,14,7
236,123,14,7
235,123,14,7
234,123,14,7
233,123,14,7
232,123,14,7
231,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
230,123,14,7
229,123,14,7
227,123,14,7
226,123,14,7
224,123,14,7
223,123,14,7
221,123,14,7
219,123,14,7
218,123,14,7
216,123,14,7
214,123,14,7
212,123,14,7
211,123,14,7
207,123,14,7
205,123,14,7
203,123,14,7
201,123,14,7
199,123,14,7
197,123,14,7
195,123,14,7
193,123,14,7
191,123,14,7
189,123,14,7
187,123,14,7
185,123,14,7
183,123,14,7
181,123,14,7
179,123,14,7
177,123,14,7
175,123,14,7
173,123,14,7
171,123,14,7
169,123,14,7
167,123,14,7
165,123,14,7
163,123,14,7
161,123,14,7
159,123,14,7
156,123,14,7
154,123,14,7
152,123,14,7
150,123,14,7
147,123,14,7
145,123,14,7
143,123,14,7
142,123,14,7
140,123,14,7
138,123,14,7
136,123,14,7
135,123,14,7
133,123,14,7
131,123,14,7
129,123,14,7
128,123,14,7
126,123,14,7
125,123,14,7
123,123,14,7
121,123,14,7
119,123,14,7
117,123,14,7
115,123,14,7
113,123,14,7
111,123,14,7
109,123,14,7
107,124,14,7
105,124,14,7
102,124,14,7
100,124,14,7
99,124,14,7
96,124,14,7
94,124,14,7
92,124,14,7
91,124,14,7
89,124,14,7
86,124,14,7
84,124,14,7
81,124,14,7
79,124,14,7
78,124,14,7
75,124,14,7
73,124,14,7
71,124,14,7
69,124,14,7
67,124,14,7
65,124,14,7
62,124,14,7
59,124,14,7
57,124,14,7
54,124,14,7
53,124,14,7
50,124,14,7
49,124,14,7
46,124,14,7
44,124,14,7
42,124,14,7
40,124,14,7
38,124,14,7
31,124,14,7
36,124,14,7
34,124,14,7
32,124,14,7
29,124,14,7
27,124,14,7
26,124,14,7
24,124,14,7
21,124,14,7
17,124,14,7
14,124,14,7
11,124,14,7
9,124,14,7
6,125,14,7
2,125,14,7
0,125,14,7
0,125,10,7
0,125,7,7
0,125,2,7
0,125,0,7
0,125,0,7
0,125,0,7
0,125,0,7
0,125,0,7
0,125,0,7
0,125,0,7
